# of vertices,Execution Time
3280,2.067789599999969
3290,2.392098100000112
3300,2.12559750000014
3310,2.150123300000132
3320,2.411501600000065
3330,2.184665300000006
3340,2.1245620000001963
3350,2.243421799999851
3360,2.2172519999999167
3370,2.2025719999999183
3380,2.2384144999998625
3390,2.2421984000000066
3400,2.2355876999999964
3410,2.2553937000000133
3420,2.288139099999853
3430,2.291137300000173
3440,2.3152884000000995
3450,2.4645611000000827
3460,2.3213367000000744
3470,2.4212155999998686
3480,2.5243118999999297
3490,2.3656897000000754
3500,2.39974600000005
