# of vertices,Execution Time
1460,0.634430400000042
1470,0.6731885000000375
1480,0.6929438000000232
1490,0.6819161999999892
1500,0.7015374000000065
1510,0.6762153999999896
1520,0.6906318000000056
1530,0.73583160000004
1540,0.7936187000000245
1550,0.7645662999999558
1560,0.746743199999969
1570,0.7496764999999641
1580,0.7354133000000047
1590,0.7705068999999867
1600,0.7448892999999543
1610,0.815704299999993
1620,0.886062700000025
1630,0.7786023999999543
1640,0.8616671999999994
1650,0.8406679000000281
1660,0.8175539999999728
1670,0.8732860000000073
1680,0.8535624999999527
1690,0.8628549000000021
1700,0.9470174000000497
1710,0.989935800000012
1720,0.874343700000054
1730,0.8893148000000792
1740,0.9282669000000396
1750,0.9408958000000212
1760,0.9756594000000405
1770,1.0415956000000506
1780,0.9658123000000387
1790,1.0268333999999868
1800,1.0340479000000187
1810,0.9582176999999774
1820,1.0038733000000093
1830,1.118009900000061
1840,1.0262470999999778
1850,1.0292431999999962
1860,1.062046099999975
1870,1.067399000000023
1880,1.0942916999999852
1890,1.0906408999999258
1900,1.124796300000071
1910,1.1607362000000876
1920,1.137807700000053
1930,1.1455041000000392
1940,1.172555599999896
1950,1.1539546999999857
1960,1.181275899999946
1970,1.2078740999999127
1980,1.2046203999999534
1990,1.2595611999998937
2000,1.177964299999985
2010,1.0362272999999984
2020,1.0910018000000008
2030,1.1053341000000003
2040,1.137485500000004
2050,1.1949152000000112
2060,1.2248360000000105
2070,1.2537855000000064
2080,1.2487165000000005
2090,1.2712938000000094
2100,1.2797847999999874
2110,1.30040919999999
2120,1.2956058999999982
2130,1.3108325000000036
2140,1.3509276999999997
2150,1.3460197999999934
2160,1.3621716000000106
2170,1.3817894000000024
2180,1.4314208000000122
2190,1.4122586000000297
2200,1.4425031000000104
2210,1.4182393000000388
2220,1.4429579000000103
2230,1.5478459999999927
2240,1.4391468999999688
2250,1.4691444000000047
2260,1.4669142000000193
2270,1.5123259999999732
2280,1.502393799999993
2290,1.5529579999999896
2300,1.7383111000000326
2310,1.596837599999958
2320,1.5461087999999563
2330,1.5775502999999844
2340,1.5992866999999933
2350,1.6063435999999456
2360,1.617496200000005
2370,1.6398683999999548
2380,1.659950600000002
2390,1.6575143000000025
2400,1.6635935000000472
2410,1.6942417000000205
2420,1.698311399999966
2430,1.7190433000000667
2440,1.7335923999999068
2450,1.7629967000000306
2460,1.9157373000000462
2470,1.8556531000000405
2480,1.7831199999999399
2490,1.824569100000076
2500,1.8406309999999166
2510,1.841655600000081
2520,1.8741412000000537
2530,1.8748520000000326
2540,1.879482400000029
2550,1.9110295999998925
2560,1.8980154999999286
2570,1.9118504999999004
2580,1.9464823000000706
2590,1.931984199999988
2600,2.0660331000001406
2610,1.9849133000000165
2620,1.974875099999963
2630,2.0239737000001696
2640,2.017071499999929
2650,2.032167999999956
2660,2.0392225999999027
2670,2.1667383999999856
2680,2.2020566999999573
2690,2.086502100000189
2700,2.10519649999992
2710,2.1969653999999537
2720,2.149233600000116
2730,2.1870294000000285
2740,2.2065828000002057
2750,2.216674600000033
2760,2.3494969000000765
2770,2.411228700000038
2780,2.275737199999867
2790,2.263948699999901
2800,2.2653792999999496
2810,2.3431887000001552
2820,2.3405832999999348
2830,2.33935479999991
2840,2.3326375000001462
2850,2.369642200000044
2860,2.3751933999999437
2870,2.391252599999916
2880,2.596704499999987
2890,2.430727799999886
2900,2.461150699999962
2910,2.4554143000000295
2920,2.48606790000008
2930,2.505866999999853
2940,2.5034173000003648
2950,2.549165500000072
2960,2.5743357000001197
2970,2.7955926999998155
2980,2.5881159999999
2990,2.677531099999669
3000,2.6484230000000935
3010,2.618024200000036
3020,2.6709170999997696
3030,2.658226200000172
3040,2.70766599999979
3050,2.7203928999997515
3060,2.7007079999998496
3070,2.719865000000027
3080,2.738772700000027
3090,2.809114000000136
3100,2.801695500000278
3110,2.848946099999921
3120,2.8605012000002716
3130,2.8813482000000477
3140,2.924567200000183
3150,2.924199700000372
3160,2.936764900000071
