# of vertices,Execution Time
2080,1.538341800000012
2090,1.5406006000000048
2100,1.5587128000000234
2110,1.587777999999986
2120,1.5805209000000104
2130,1.7199993999999776
2140,1.589631699999984
2150,1.6529865999999913
2160,1.6666454000000215
2170,1.6441947999999798
2180,1.6428548000000092
2190,1.7066762999999696
2200,1.6844401000000175
2210,1.766906199999994
2220,1.77549190000002
2230,1.7254791000000296
2240,1.7843854999999849
2250,1.8410034000000337
2260,1.801423199999988
2270,1.871182900000008
2280,1.8311120000000187
2290,2.006984799999998
2300,1.8752696999999898
2310,1.8697703000000274
2320,1.9591640999999527
2330,1.9956164999999828
2340,1.9882896999999957
2350,1.986877800000002
2360,1.9706184000000349
2370,2.000796400000013
2380,2.0618853000000854
2390,2.03143440000008
2400,2.0649051999999983
2410,2.0698215999999547
2420,2.081780399999957
2430,2.333121199999937
2440,2.151800699999967
2450,2.1979261999999835
2460,2.18379189999996
2470,2.191131999999925
2480,2.204509700000017
2490,2.1867551999999932
2500,2.257658300000003
2510,2.2242657000000463
2520,2.4613593000000265
2530,2.3331735000000435
2540,2.422541600000045
2550,2.3855352000000494
2560,2.3533093999999437
2570,2.4027671000000055
2580,2.4421274000001176
2590,2.4492784999999913
2600,2.4842580999998063
2610,2.4556542999998783
2620,2.5375907000000097
2630,2.509388200000103
2640,2.638962800000172
2650,2.546101900000167
2660,2.6051316999999017
2670,2.6316139999998995
2680,2.5771112999998422
2690,2.6650776000001315
2700,2.736634699999968
2710,2.6950885999999628
2720,2.691758200000095
2730,2.6818757000000915
2740,2.696375099999841
2750,2.710758599999963
2760,2.764786400000048
2770,2.862777699999924
2780,2.842473200000086
2790,2.8233085000001665
2800,2.851512099999809
2810,2.859491299999945
2820,3.0542477999999846
2830,3.0675684999998794
2840,2.9680375999998887
2850,2.9198785000000953
2860,2.9721706999998787
2870,3.0267261999999846
2880,3.013444100000015
2890,3.064324700000043
2900,3.1540945000001557
2910,3.2101778999999624
2920,3.097323200000119
2930,3.144748300000174
2940,3.204200599999922
2950,3.2238711999998486
2960,3.2508817999998882
2970,3.21988040000042
2980,3.2664654000000155
2990,3.2614622999999483
3000,3.428116300000056
3010,3.4498716000002787
3020,3.453448799999933
3030,3.4526080999999067
3040,3.4876776000000973
3050,3.5547599000001355
3060,3.5418659000001753
3070,3.595510699999977
3080,3.5790117999999893
3090,3.6111949000001005
3100,3.587304900000163
3110,3.626998200000344
3120,3.6070785000001706
3130,3.6885551000000305
3140,3.6792841000001317
3150,3.8104865999998765
3160,3.714978499999688
3170,3.730283800000052
3180,3.7835095000000365
3190,3.8234535999999935
3200,3.7542114000002584
3210,3.845898600000055
3220,3.8739599000000453
3230,4.0165578999999525
3240,3.9405281999997896
3250,4.247744499999953
3260,4.074460100000124
3270,4.005986499999835
3280,4.030477899999823
3290,4.14875260000008
3300,4.143762499999866
3310,4.147003899999618
3320,4.507163900000251
3330,4.478012099999887
3340,4.2374063000002025
3350,4.522187199999735
3360,4.400300400000106
3370,4.547341099999812
3380,4.333939300000111
3390,4.428297799999655
3400,4.321555100000296
3410,4.469820199999958
3420,4.3995185999997375
3430,4.562153699999726
3440,4.548524199999974
3450,4.7398339999999735
3460,4.544580799999949
3470,4.6256138000003375
3480,4.698904200000015
3490,4.637151400000221
3500,4.656301200000144
