# of vertices,Execution Time
10,2.540000000000875e-05
20,5.169999999998787e-05
30,9.80000000000425e-05
40,0.00025880000000000347
50,0.00022320000000003448
60,0.00030559999999996146
70,0.0004038000000000097
80,0.0005213000000000023
90,0.0006591999999999709
100,0.0008246000000000087
110,0.0009314000000000267
120,0.0011187999999999754
130,0.0013180999999999887
140,0.0015262999999999805
150,0.001816299999999993
160,0.001984999999999959
170,0.002183000000000046
180,0.0025388000000000632
190,0.0028410000000000935
200,0.0030239000000000793
210,0.0034024000000000276
220,0.003564399999999912
230,0.003780400000000017
240,0.004208900000000071
250,0.004623800000000067
260,0.004994900000000024
270,0.005375800000000042
280,0.005891099999999927
290,0.006463200000000002
300,0.006847399999999948
310,0.007153200000000082
320,0.007518899999999995
330,0.008122599999999869
340,0.008452699999999869
350,0.010141799999999979
360,0.009320299999999948
370,0.009891000000000094
380,0.010461499999999901
390,0.011245299999999903
400,0.011914900000000062
410,0.012260900000000019
420,0.01301259999999993
430,0.01382620000000001
440,0.01411819999999997
450,0.014783199999999885
460,0.016268100000000008
470,0.017587100000000078
480,0.01689279999999993
490,0.017999499999999724
500,0.018793400000000293
510,0.01961909999999989
520,0.02003350000000026
530,0.02108479999999968
540,0.022201399999999705
550,0.022948399999999758
560,0.023875199999999985
570,0.024108099999999855
580,0.02531049999999979
590,0.027595900000000118
600,0.02688120000000005
610,0.02742969999999989
620,0.029531000000000418
630,0.030119900000000754
640,0.031772099999999526
650,0.03174489999999963
660,0.03211930000000063
670,0.03573779999999971
680,0.03617990000000049
690,0.03546239999999923
700,0.03657870000000063
710,0.03767509999999952
720,0.0389810000000006
730,0.04212300000000013
740,0.04023690000000002
750,0.04143030000000003
760,0.0474300999999997
770,0.043270800000000165
780,0.04608100000000004
790,0.0511273000000001
800,0.0501516999999998
810,0.04997240000000147
820,0.05027399999999993
830,0.05020160000000118
840,0.05300380000000082
850,0.055394500000000235
860,0.0539682999999993
870,0.05736510000000017
880,0.05756620000000012
890,0.05744939999999943
900,0.06014730000000057
910,0.060923900000000586
920,0.06166319999999992
930,0.06683209999999917
940,0.06691849999999988
950,0.06792659999999984
960,0.06837919999999897
970,0.06910859999999985
980,0.07516120000000015
990,0.08737900000000032
1000,0.07175550000000008
1010,0.07971680000000003
1020,0.07536239999999994
1030,0.07757330000000007
1040,0.08317940000000013
1050,0.08113740000000025
1060,0.08486629999999984
1070,0.08724700000000007
1080,0.0902061999999999
1090,0.08713109999999968
1100,0.0962910999999993
1110,0.09384309999999996
1120,0.12407789999999963
1130,0.10568439999999946
1140,0.10215550000000029
1150,0.10481149999999939
1160,0.14584209999999942
1170,0.11090680000000042
1180,0.112859499999999
1190,0.10989359999999948
1200,0.16810719999999968
1210,0.11599269999999962
1220,0.12326829999999944
1230,0.124660200000001
1240,0.12953159999999997
1250,0.13106160000000067
1260,0.12476490000000062
1270,0.12660669999999996
1280,0.12314420000000226
1290,0.1457934999999999
1300,0.13709439999999873
1310,0.14704719999999938
1320,0.13520590000000254
1330,0.14243139999999954
1340,0.1436337000000023
1350,0.13792779999999993
1360,0.1401716999999998
1370,0.14573350000000218
1380,0.1474302000000023
1390,0.13970839999999995
1400,0.15114850000000146
1410,0.1496762000000018
1420,0.15129340000000013
1430,0.15762739999999908
1440,0.15381929999999855
1450,0.15607350000000153
1460,0.16173299999999813
1470,0.16746639999999857
1480,0.16040010000000038
1490,0.16848759999999885
1500,0.1712340999999995
1510,0.17900639999999868
1520,0.19069570000000624
1530,0.17633790000000005
1540,0.17267739999999776
1550,0.1809572000000017
1560,0.180411399999997
1570,0.18411820000000034
1580,0.18818189999999646
1590,0.1900164999999987
1600,0.19790620000000558
1610,0.1973275000000001
1620,0.2002271999999934
1630,0.1978611999999984
1640,0.20792610000000167
1650,0.2063012999999998
1660,0.21772229999999837
1670,0.2112299000000064
1680,0.21248709999999704
1690,0.20863079999999457
1700,0.21349399999999719
1710,0.2327943000000019
1720,0.23940449999999913
1730,0.22780660000000097
1740,0.22633569999999992
1750,0.2335414
1760,0.2361930000000001
1770,0.23434329999999903
1780,0.23563100000000503
1790,0.2385554999999968
1800,0.24280810000000486
1810,0.2410064000000034
1820,0.24926529999999048
1830,0.2550038999999913
1840,0.24929140000000416
1850,0.2573465999999911
1860,0.26620160000000226
1870,0.27194930000000284
1880,0.2651457999999991
1890,0.26804289999999753
1900,0.2705561000000074
1910,0.2926493000000079
1920,0.27864139999999793
1930,0.2852814999999964
1940,0.282402100000013
1950,0.2822914999999995
1960,0.29636739999999406
1970,0.28315990000000113
1980,0.2959782000000075
1990,0.29470279999999605
2000,0.3006539999999944
2010,0.3049888999999979
2020,0.3107064999999949
2030,0.3171097999999972
2040,0.30351709999999343
2050,0.3170082000000036
2060,0.30996450000000664
2070,0.3187572000000074
2080,0.32018130000000156
2090,0.32885740000000396
2100,0.326019500000001
2110,0.3351492000000036
2120,0.3285640000000001
2130,0.331044200000008
2140,0.34026570000000333
2150,0.3460493999999983
2160,0.3778649999999999
2170,0.36171659999999406
2180,0.35514229999999714
2190,0.3598582999999991
2200,0.3605440999999985
2210,0.3657426999999984
2220,0.36782420000000116
2230,0.364424200000002
2240,0.3826067999999907
2250,0.3722395000000063
2260,0.38555530000002136
2270,0.37703590000000986
2280,0.39837969999999245
2290,0.3963939999999866
2300,0.41510379999999714
2310,0.6625968999999827
2320,0.4779739000000234
2330,0.46125480000000607
2340,0.42340200000001005
2350,0.4708473999999967
2360,0.42107589999997685
2370,0.42411260000000084
2380,0.4305199000000073
2390,0.43538610000001654
2400,0.4251333999999929
2410,0.4318390999999906
2420,0.43601300000000265
2430,0.4432702999999947
2440,0.4501483999999891
2450,0.44417090000001735
2460,0.4776144999999872
2470,0.4565093999999874
2480,0.46134000000000697
2490,0.4591345999999987
2500,0.47052850000000035
2510,0.46686919999999077
2520,0.4802564000000018
2530,0.4702877000000001
2540,0.47737789999999336
2550,0.5066884999999957
2560,0.5174480000000017
2570,0.4935527000000093
2580,0.49885710000000927
2590,0.8938683000000083
2600,0.5423915000000079
2610,0.5508141999999907
2620,0.5696658999999897
2630,0.5937409999999943
2640,0.5478624000000138
2650,0.5632532000000197
2660,0.5646260999999981
2670,0.5521383999999898
2680,0.5754513000000259
2690,0.600314400000002
2700,0.6236332000000004
2710,0.5586291000000188
2720,0.5805038999999965
2730,0.6231985000000009
2740,0.6046990000000392
2750,0.5996202000000039
2760,0.6372673999999847
2770,0.6210175999999592
2780,0.6527697000000217
2790,0.6240594000000215
2800,0.6745087999999555
2810,0.647453999999982
2820,0.6453353999999649
2830,0.6348470000000361
2840,0.653433600000028
2850,0.6503268000000162
2860,0.7153555000000438
2870,0.6579724999999712
2880,0.6717306000000463
2890,0.6760273999999526
2900,0.7058033000000137
2910,0.6828768000000309
2920,0.7036805999999842
2930,0.7133370000000241
2940,0.66862789999999
2950,0.6793686000000321
2960,0.6932212000000391
2970,0.6785110000000145
2980,0.689992200000006
2990,0.6975052000000233
3000,0.7060131999999726
3010,0.699467200000015
3020,0.7081810999999902
3030,0.6852550000000406
3040,0.6950555000000236
3050,0.7222785999999815
3060,0.7171175999999946
3070,0.7073081999999999
3080,0.7817041000000131
3090,0.777017600000022
3100,0.7339678999999819
3110,0.7397762000000512
3120,0.7455372999999668
3130,0.7532375000000116
3140,0.7616932999999904
3150,0.7782248000000322
3160,0.7995762000000468
3170,0.7481354999999894
3180,0.7744653999999969
3190,0.7993844000000081
3200,0.7852055000000178
3210,0.787555999999995
3220,0.78671989999998
3230,0.782745900000009
3240,0.8356742999999938
3250,0.8116802000000121
3260,0.8239269999999692
3270,0.7859555
3280,0.8067398999999682
3290,0.8311727000000246
3300,0.8066416000000345
3310,0.8238170000000196
3320,0.8106358999999657
3330,0.8938749000000143
3340,0.8175514000000135
3350,0.838917600000002
3360,0.8514448000000243
3370,0.8552518000000191
3380,0.8555529999999862
3390,0.9519238000000314
3400,0.8683525000000145
3410,0.8760957000000644
3420,0.879438499999992
3430,0.8798766999999543
3440,0.8956375000000207
3450,0.9809275000000071
3460,0.9680201999999554
3470,0.8999877999999626
3480,0.8985020999999733
3490,0.9143617999999378
3500,0.9504206000000295
3510,0.9217793999999913
3520,0.9212025000000494
3530,0.9846955000000435
3540,0.9417442999999821
3550,0.9394580999999107
3560,0.9509663999999702
3570,0.9600800999999137
3580,0.9796006999999918
3590,0.9582511999999497
3600,0.968671699999959
3610,0.9818634999999176
3620,0.9971686999999747
3630,0.9884938999999804
3640,0.9906292000000576
3650,1.007682100000011
3660,1.015221399999973
3670,0.9870286999999962
3680,1.0102004999999963
3690,1.040567200000055
3700,1.0392947999999933
3710,1.0149174000000585
3720,1.048416599999996
3730,1.0547356999999238
3740,1.0598575999999866
3750,1.0493296999999302
3760,1.0424191999999266
3770,1.048310000000015
3780,1.0793529000000035
3790,1.088361299999974
3800,1.0870390000000043
3810,1.088764499999911
3820,1.1024019999999837
3830,1.0997742999999218
3840,1.117904899999985
3850,1.1422585000000254
3860,1.1134773999999652
3870,1.1084235999999237
3880,1.11047439999993
3890,1.165261399999963
3900,1.1674491999999645
3910,1.1357982000000675
3920,1.1462199000000055
3930,1.1531815000000734
3940,1.1973464999999806
3950,1.1733634999999367
3960,1.1692559999999048
3970,1.168665199999964
3980,1.2025221000000101
3990,1.249510999999984
4000,1.2086775999999873
4010,1.1949951000000283
4020,1.2448802000000114
4030,1.2272648999999092
4040,1.2173759000000928
4050,1.2314979999999878
4060,1.2572880999999825
4070,1.2313075999999228
4080,1.2522548000000597
4090,1.2732324999999491
4100,1.2427271999999903
4110,1.2565845999999965
4120,1.2721434999999701
4130,1.2581675000000132
4140,1.2578624000000218
4150,1.2682232999999314
4160,1.306059199999936
4170,1.3088768000000073
4180,1.2810811000000513
4190,1.3429330000000164
4200,1.3248880999999528
4210,1.3462785000000395
4220,1.3261461999999256
4230,1.3305073999999877
4240,1.3833521999999903
4250,1.3330479000001105
4260,1.3451924999999392
4270,1.3449154999998427
4280,1.4898857999999109
4290,1.3753685000001497
4300,1.3712052999999287
4310,1.3906475999999657
4320,1.4017163000000892
4330,1.4162779000000683
4340,1.4232429999999567
4350,1.4339140000001862
4360,1.406117600000016
4370,1.5199387999998635
4380,1.4268482999998469
4390,1.419869800000015
4400,1.4861621000000014
4410,1.4539970000000721
4420,1.4678848000000926
4430,1.4629207000000406
4440,1.5045215000000098
4450,1.4866517000000385
4460,1.4834430000000793
4470,1.50191360000008
4480,1.5032412000000477
4490,1.543160299999954
4500,1.5184434000000238
4510,1.5074850999999398
4520,1.5644767000001139
4530,1.5549746000001505
4540,1.5490637999998853
4550,1.5775045999998838
4560,1.5630690000000413
4570,1.5522123000000647
4580,1.5856255000001056
4590,1.5976651999999376
4600,1.5604972000000998
4610,1.6432690999999977
4620,1.612937100000181
4630,1.6033042999999907
4640,1.602164700000003
4650,1.626536200000146
4660,1.6501106999999138
4670,1.6564390000000913
4680,1.6598022000000583
4690,1.707331700000168
4700,1.6689532000000327
4710,1.6507693999999447
4720,1.6769667999999456
4730,1.6952241000001322
4740,1.6680741999998645
4750,1.7114056000000346
4760,1.7628693000001476
4770,1.7177282000000105
4780,1.7021359000000302
4790,1.7389835000001312
4800,1.7442766000001484
4810,1.7233813000000282
4820,1.758042800000112
