# of vertices,Execution Time
10,2.0200000000025753e-05
20,3.049999999998887e-05
30,5.469999999996311e-05
40,8.40000000000285e-05
50,9.890000000001287e-05
60,0.00030170000000001584
70,0.0001839000000000146
80,0.00023889999999998635
90,0.00029440000000002797
100,0.0003439000000000081
110,0.00038570000000004434
120,0.0004915999999999809
130,0.0005809999999999982
140,0.0006560999999999928
150,0.0007121999999999962
160,0.0008089000000000013
170,0.0009160999999999753
180,0.0009837999999999791
190,0.001509399999999994
200,0.0013110000000000066
210,0.001280599999999965
220,0.001434600000000008
230,0.0017019999999999813
240,0.0016304999999999792
250,0.0018854999999999844
260,0.0023322000000000065
270,0.002187800000000073
280,0.002542199999999939
290,0.0038002000000000313
300,0.0028873999999999844
310,0.003427300000000022
320,0.002954000000000012
330,0.0031862999999999753
340,0.0032108999999999055
350,0.003971800000000081
360,0.004052500000000014
370,0.004370300000000049
380,0.0043735999999999775
390,0.004442799999999969
400,0.005142399999999991
410,0.004883900000000052
420,0.004891600000000107
430,0.0056890999999998915
440,0.006419699999999917
450,0.005995600000000101
460,0.005966899999999997
470,0.007917299999999905
480,0.007054499999999964
490,0.006783399999999995
500,0.006954499999999975
510,0.007119900000000179
520,0.007838000000000012
530,0.007705999999999769
540,0.008045699999999822
550,0.008499299999999987
560,0.009192000000000089
570,0.009624099999999913
580,0.009983300000000028
590,0.01045790000000002
600,0.010490499999999958
610,0.010923399999999805
620,0.01187730000000009
630,0.011991599999999991
640,0.013739299999999677
650,0.013853799999999694
660,0.013147300000000417
670,0.013424600000000009
680,0.01390320000000056
690,0.01445470000000082
700,0.014745800000000031
710,0.016227900000000517
720,0.0182152999999996
730,0.01642769999999949
740,0.016894399999999976
750,0.018637299999999968
760,0.01739960000000007
770,0.018233900000000247
780,0.019446000000000296
790,0.01878970000000013
800,0.02035940000000025
810,0.02029579999999953
820,0.020787300000000286
830,0.026415000000000077
840,0.021853000000000122
850,0.02201459999999944
860,0.026434499999999694
870,0.024294499999999886
880,0.024579400000000362
890,0.028009499999999576
900,0.027156200000000297
910,0.02628089999999972
920,0.029143100000000643
930,0.0292103000000008
940,0.029045100000001156
950,0.028996799999999823
960,0.029441399999999618
970,0.030251800000000273
980,0.030636200000000002
990,0.030800299999999226
1000,0.032403000000000404
1010,0.0344433999999989
1020,0.03507630000000006
1030,0.03298159999999939
1040,0.03677350000000068
1050,0.03538889999999917
1060,0.036834600000000606
1070,0.03807090000000102
1080,0.03896099999999869
1090,0.03851709999999997
1100,0.03849379999999947
1110,0.04125409999999974
1120,0.040588899999999484
1130,0.044819900000000246
1140,0.043219599999996916
1150,0.044886099999999374
1160,0.04376219999999975
1170,0.0748708000000029
1180,0.0504673000000011
1190,0.04908659999999898
1200,0.04870899999999878
1210,0.05293610000000015
1220,0.05007479999999731
1230,0.049557699999997595
1240,0.05114590000000163
1250,0.05231300000000161
1260,0.05267369999999971
1270,0.05366319999999902
1280,0.055713199999999574
1290,0.05543300000000073
1300,0.055198499999999484
1310,0.06036410000000103
1320,0.05706970000000311
1330,0.06325480000000283
1340,0.062146800000000724
1350,0.06362019999999902
1360,0.06430909999999912
1370,0.06419370000000058
1380,0.06587069999999784
1390,0.06418269999999993
1400,0.06931110000000018
1410,0.06689349999999905
1420,0.07631889999999686
1430,0.07345490000000154
1440,0.09262219999999388
1450,0.07649960000000533
1460,0.07265850000000285
1470,0.08292140000000359
1480,0.07726470000000063
1490,0.07787050000000306
1500,0.07715499999999764
1510,0.076414800000002
1520,0.08003800000000183
1530,0.08289119999999883
1540,0.08359839999999963
1550,0.08174930000000558
1560,0.0819864999999993
1570,0.08447610000000338
1580,0.08493190000000084
1590,0.0892021000000014
1600,0.08706150000000434
1610,0.09171909999999883
1620,0.09210380000000384
1630,0.09242619999999846
1640,0.0980556999999962
1650,0.10033599999999865
1660,0.09640980000000354
1670,0.09856890000000362
1680,0.09772960000000097
1690,0.10035620000000023
1700,0.10652639999999991
1710,0.10342889999999727
1720,0.10401260000000434
1730,0.10541579999999584
1740,0.10698759999999652
1750,0.10743520000000473
1760,0.11090779999999967
1770,0.10907830000000018
1780,0.11147960000000268
1790,0.11438989999999905
1800,0.11257779999999684
1810,0.11506260000000168
1820,0.12358940000000018
1830,0.1170474999999982
1840,0.1170226999999926
1850,0.12300429999999096
1860,0.1210320000000138
1870,0.12048959999999909
1880,0.12345880000000875
1890,0.1240418999999946
1900,0.18302689999998734
1910,0.1251366000000047
1920,0.13478059999999914
1930,0.14042339999998887
1940,0.13430170000000885
1950,0.1314068000000077
1960,0.1333153000000067
